title,author,goodreads_url,ol_title,ol_author,cover_url,openlibrary_url,description
"The End (A Series of Unfortunate Events, #13)",Lemony Snicket,https://www.goodreads.com/book/show/65112.The_End,The end,Lemony Snicket,https://covers.openlibrary.org/b/id/755390-L.jpg,https://openlibrary.org/works/OL24850567W,"When Violet, Klaus, and Sunny Baudelaire find themselves in the same boat as Count Olaf, after all the treachery that happened at the Hotel Denoument, in the middle of nowhere, they think there is nothing worse that can happen, until a horrid storm comes. When the wake up they find themselves on a simple island, where you eat and drink the same things, wear the same things, and do the same things. But is the island really as tranquil as everybody thought? The island's facilitator seems suspicious, and everywhere the Baudelaire's go, treachery seems to find them. Can the Baudelaire's live on this island forever?"
What Katy Did,Susan Coolidge,https://www.goodreads.com/book/show/730501.What_Katy_Did,What Katy Did,Susan Coolidge,https://covers.openlibrary.org/b/id/2324467-L.jpg,https://openlibrary.org/works/OL5114586W,"Twelve-year-old Katie, living with her father, aunt, and five siblings in a small town in the 1870's, constantly makes and breaks resolutions to be a kind and generous person like her invalid Cousin Helen, but when she herself is bedridden after an accident, Katie finds her cousin's example very hard to follow."
"Pax (Pax, #1)",Sara Pennypacker,https://www.goodreads.com/book/show/22098550-pax,Pax,Sara Pennypacker,https://covers.openlibrary.org/b/id/7442551-L.jpg,https://openlibrary.org/works/OL17364508W,"Pax and Peter have been inseparable ever since Peter rescued him as a kit. But one day, the unimaginable happens: Peter's dad enlists in the military and makes him return the fox to the wild.

At his grandfather's house, three hundred miles away from home, Peter knows he isn't where he should be—with Pax. He strikes out on his own despite the encroaching war, spurred by love, loyalty, and grief, to be reunited with his fox.

Meanwhile Pax, steadfastly waiting for his boy, embarks on adventures and discoveries of his own. . . ."
"Smile (Smile, #1)",Raina Telgemeier,https://www.goodreads.com/book/show/6393631-smile,Smile,Raina Telgemeier,https://covers.openlibrary.org/b/id/9147132-L.jpg,https://openlibrary.org/works/OL8756330W,A true story from Raina's early years. One day after girl scouts raina trips and falls damaging her two front teeth. Even after she gets her braces off she isn't treated the same. When she meets a bunch of nerdy kids she realizes they may be her true friends.
Heather Has Two Mommies,Lesléa Newman,https://www.goodreads.com/book/show/709381.Heather_Has_Two_Mommies,Heather has two mommies,Lesléa Newman,https://covers.openlibrary.org/b/id/775613-L.jpg,https://openlibrary.org/works/OL23132W,"When Heather goes to playgroup, at first she feels bad because she has two mothers and no father, but then she learns that there are lots of different kinds of families and the most important thing is that all the people love each other."
"Henry and Beezus (Henry Huggins, #2)",Beverly Cleary,https://www.goodreads.com/book/show/149477.Henry_and_Beezus,Henry and Beezus,Beverly Cleary,https://covers.openlibrary.org/b/id/15088092-L.jpg,https://openlibrary.org/works/OL151922W,"Henry and Beezus is the second book in the Henry Huggins series. This humorous children's novel was written by Beverly Cleary and published in 1952. Henry comes up with many ways to earn money for the new red bicycle he wants, but they all seem to end up with him in trouble. Finally his friend Beezus gives him an idea that actually works."
Only One Woof,James Herriot,https://www.goodreads.com/book/show/633023.Only_One_Woof,Only one woof,James Herriot,https://covers.openlibrary.org/b/id/6767526-L.jpg,https://openlibrary.org/works/OL42289W,"Gyp, a cheerful but always silent sheep dog, startles everyone with uncharacteristic behavior during the championship sheep dog trials."
The Incredible Journey,Sheila Burnford,https://www.goodreads.com/book/show/231821.The_Incredible_Journey,The Incredible Journey,Sheila Burnford,https://covers.openlibrary.org/b/id/14539398-L.jpg,https://openlibrary.org/works/OL2562769W,"The Incredible Journey (1961), by Scottish author Sheila Burnford, is a children's book first published by Hodder & Stoughton, which tells the story of three pets as they travel 300 miles (480 km) through the Canadian wilderness searching for their beloved masters. It depicts the suffering and stress of an arduous journey, together with the unwavering loyalty and courage of the three animals. The story is set in the northwestern part of Ontario, which has many lakes, rivers, and widely dispersed small farms and towns.

**Awards**
1963 Dorothy Canfield Fisher Children's Book Award winner
1963 Canadian Library Association Book of the Year for Children Award winner
1963 American Library Association Aurianne Award winner
1964 International Board on Books for Young People (IBBY) honour"
The Rabbit Listened,Cori Doerrfeld,https://www.goodreads.com/book/show/35248504-the-rabbit-listened,The rabbit listened,Cori Doerrfeld,https://covers.openlibrary.org/b/id/12996949-L.jpg,https://openlibrary.org/works/OL19733428W,"When something terrible happens, Taylor doesn't know where to turn. All the animals are sure they have the answer. The chicken wants to talk it out, but Taylor doesn't feel like chatting. The bear thinks Taylor should get angry, but that's not quite right either. One by one, the animals try to tell Taylor how to process this loss, and one by one they fail."
"Leonardo, the Terrible Monster",Mo Willems,https://www.goodreads.com/book/show/624744.Leonardo_the_Terrible_Monster,"Leonardo, the Terrible Monster",Mo Willems,https://covers.openlibrary.org/b/id/545186-L.jpg,https://openlibrary.org/works/OL5759981W,"A picture book about Leonardo, a monster who can't scare anyone no matter how hard he tries.

An American Library Association Notable Children's Book (Younger Readers Awards)"
An ABC Escapade through Egypt,Bernadette Simpson,https://www.goodreads.com/book/show/6047041-an-abc-escapade-through-egypt,An ABC Escapade through Egypt,Bernadette Simpson,https://covers.openlibrary.org/b/id/6288101-L.jpg,https://openlibrary.org/works/OL15006205W,
Mr. Putter & Tabby Pick the Pears,Cynthia Rylant,https://www.goodreads.com/book/show/888513.Mr_Putter_Tabby_Pick_the_Pears,Mr. Putter & Tabby Pick the Pears,Cynthia Rylant,https://covers.openlibrary.org/b/id/112664-L.jpg,https://openlibrary.org/works/OL64061W,"When he gets too old to climb up the ladder, Mr. Putter and his cat Tabby figure out an ingenious way to pick pears for pear jelly."
A Harry the Dirty Dog Treasury: Three Stories,Gene Zion,https://www.goodreads.com/book/show/378393.A_Harry_the_Dirty_Dog_Treasury,,,,,
One Morning in Maine,Robert McCloskey,https://www.goodreads.com/book/show/29288.One_Morning_in_Maine,One Morning in Maine,Robert McCloskey,https://covers.openlibrary.org/b/id/104569-L.jpg,https://openlibrary.org/works/OL4638370W,It's a big day for a little girl when she discovers her first loose tooth and makes a trip to the grocery store on the mainland.
The Big Honey Hunt,Stan Berenstain,https://www.goodreads.com/book/show/900087.The_Big_Honey_Hunt,The Big Honey Hunt,Stan Berenstain,https://covers.openlibrary.org/b/id/184-L.jpg,https://openlibrary.org/works/OL15066354W,
Dragons Love Tacos,Adam Rubin,https://www.goodreads.com/book/show/13337050-dragons-love-tacos,Dragons love tacos,Adam Rubin,https://covers.openlibrary.org/b/id/8085856-L.jpg,https://openlibrary.org/works/OL16263000W,"Explores the love dragons have for tacos, and the dangers of feeding them them anything with spicy salsa."
King of the Dollhouse,Patricia Clapp,https://www.goodreads.com/book/show/1458598.King_of_the_Dollhouse,King of the dollhouse,Patricia Clapp,https://covers.openlibrary.org/b/id/6689187-L.jpg,https://openlibrary.org/works/OL4970295W,A miniature royal family moves into the dollhouse of an only child and keeps her company the summer her mother is writing a story for children.
James Herriot's Treasury for Children: Warm and Joyful Tales by the Author of All Creatures Great and Small,James Herriot,https://www.goodreads.com/book/show/38735.James_Herriot_s_Treasury_for_Children,,,,,
"Jip en Janneke (Jip en Janneke, #1-5)",Annie M.G. Schmidt,https://www.goodreads.com/book/show/1484848.Jip_en_Janneke,Jip en Janneke,Annie M. G. Schmidt,https://covers.openlibrary.org/b/id/13492795-L.jpg,https://openlibrary.org/works/OL3173338W,
"Dragon Rider (Dragon Rider, #1)",Cornelia Funke,https://www.goodreads.com/book/show/100464.Dragon_Rider,Dragon Rider,Cornelia Funke,https://covers.openlibrary.org/b/id/12541476-L.jpg,https://openlibrary.org/works/OL25320490W,
"What Do You Say, Dear? A Book of Manners for All Occasions",Sesyle Joslin,https://www.goodreads.com/book/show/380680.What_Do_You_Say_Dear_A_Book_of_Manners_for_All_Occasions,,,,,
The Very Lonely Firefly (Penguin Young Readers Level 2),Eric Carle,https://www.goodreads.com/book/show/47680.The_Very_Lonely_Firefly,The very lonely firefly,Eric Carle,https://covers.openlibrary.org/b/id/3267600-L.jpg,https://openlibrary.org/works/OL52965W,A lonely firefly goes out into the night searching for other fireflies.
Sadako and the Thousand Paper Cranes by Eleanor Coerr: A Multicultural Novel Study Unit,Melanie Komar,https://www.goodreads.com/book/show/181080.Sadako_and_the_Thousand_Paper_Cranes_by_Eleanor_Coerr,,,,,
The Adventures of Beekle: The Unimaginary Friend,Dan Santat,https://www.goodreads.com/book/show/18295821-the-adventures-of-beekle,,,,,
Wilma Unlimited: How Wilma Rudolph Became the World's Fastest Woman,Kathleen Krull,https://www.goodreads.com/book/show/532854.Wilma_Unlimited,,,,,
Snow,Uri Shulevitz,https://www.goodreads.com/book/show/1080004.Snow,Snow,Uri Shulevitz,https://covers.openlibrary.org/b/id/224115-L.jpg,https://openlibrary.org/works/OL27268W,"As snowflakes slowly come down, one by one, people in the city ignore them, and only a boy and his dog think that the snowfall will amount to anything."
Mr. Putter and Tabby Bake the Cake,Cynthia Rylant,https://www.goodreads.com/book/show/2208803.Mr_Putter_and_Tabby_Bake_the_Cake,Mr. Putter and Tabby Bake the Cake,Cynthia Rylant,,https://openlibrary.org/works/OL42554728W,
When I Was Young in the Mountains (Reading Rainbow Books),Cynthia Rylant,https://www.goodreads.com/book/show/920576.When_I_Was_Young_in_the_Mountains,When I Was Young in the Mountains,Cynthia Rylant,https://covers.openlibrary.org/b/id/360799-L.jpg,https://openlibrary.org/works/OL64126W,Reminiscences of the pleasures of life in the mountains as a child.
Lassie Come-Home,Eric Knight,https://www.goodreads.com/book/show/895886.Lassie_Come_Home,Lassie Come-Home,Eric Knight,https://covers.openlibrary.org/b/id/2370974-L.jpg,https://openlibrary.org/works/OL3234966W,"A collie named lassie has to be sold because her family are having bad times . Lassie escapes twice but when her new owner takes her to a place too far to run from will lassie be able to make the journey back to her home ?

A collie undertakes a thousand-mile journey in order to once again meet her former master at the school gate. Lassie is Joe's prize collie and constant companion. But when Joe's father loses his job, Lassie must be sold. Three times she escapes from her new owner, and three times she returns home to Joe, until finally she is taken to the remotest part of Scotland -- too far a journey for any dog to make alone. But Lassie is not just any dog. - Publisher."
A Monster Calls,Patrick Ness,https://www.goodreads.com/book/show/25480342-a-monster-calls,A Monster Calls,Patrick Ness,https://covers.openlibrary.org/b/id/7011713-L.jpg,https://openlibrary.org/works/OL16341254W,"A brilliant, graphic novel written by young but promising Patrick Ness. This is the story about 13 year old Conor and his mother who is dying of cancer. Conor has to face the cruelty of real life and learn to let his close and dearest go. When no human can help him Monster appears..."
"Seven-Day Magic (Tales of Magic, #7)",Edward Eager,https://www.goodreads.com/book/show/312083.Seven_Day_Magic,Seven-Day Magic (Tales of Magic #7),Edward Eager,https://covers.openlibrary.org/b/id/113268-L.jpg,https://openlibrary.org/works/OL61400W,"A seven-day book of magic proves to be fractious for five children, who must learn the book's rules and tame its magic."
The Midwife's Apprentice,Karen Cushman,https://www.goodreads.com/book/show/15595.The_Midwife_s_Apprentice,The Midwife's Apprentice,Karen Cushman,https://covers.openlibrary.org/b/id/256426-L.jpg,https://openlibrary.org/works/OL2973563W,"In medieval England, a nameless, homeless girl is taken in by a sharp-tempered midwife, and in spite of obstacles and hardship, eventually gains the three things she most wants: a full belly, a contented heart, and a place in this world."
